,hour_,normal_ratio,eld_ratio,transfer_time1,avg_time1,full_price1,via_stations1,hourly_cnt1,transfer_time2,avg_time2,full_price2,via_stations2,hourly_cnt2,transfer_time3,avg_time3,full_price3,via_stations3,hourly_cnt3,transfer_time4,avg_time4,full_price4,via_stations4,hourly_cnt4,transfer_time5,avg_time5,full_price5,via_stations5,hourly_cnt5
0,7,0.9473684210526316,0.05263157894736842,0,14.002,2.0,2.0,5,0,13.72766666666667,2.0,2.0,9,0.0,17.55,2.0,5.0,7.0,0.0,20.46133333333333,2.0,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.2631578947368421,0.7368421052631579,0,2.37475,1.0,1.0,8,0,7.1835,2.0,1.0,5,0.0,3.0835,0.0,1.0,3.0,0.0,3.108,0.0,1.0,4.0,0.0,3.4,0.0,1.0,3.0
0,15,0.4347826086956522,0.5652173913043478,0,8.6125,2.0,2.0,5,0,10.244666666666669,2.0,2.0,8,0.0,8.617,1.0,3.0,4.0,0.0,9.4198,2.0,2.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.1764705882352941,0.8235294117647058,0,19.1835,0.0,6.0,11,0,22.162375,2.0,6.0,10,0.0,19.833,1.0,6.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.5,0.5,0,1.6585,2.0,1.0,4,0,2.55,0.0,1.0,5,0.0,2.075,0.0,1.0,5.0,0.0,2.45,1.2,1.0,9.0,0.0,2.35,1.2,1.0,3.0
0,7,0.7307692307692307,0.2692307692307692,0,7.875,2.0,2.0,5,0,7.316599999999998,2.0,2.0,11,0.0,7.8335,1.0,2.0,12.0,0.0,7.708500000000001,2.0,2.0,12.0,0.0,6.450333333333332,1.0,2.0,5.0
0,6,0.2631578947368421,0.7368421052631579,0,2.1830000000000003,0.0,1.0,5,0,2.1834,2.0,1.0,3,0.0,1.65,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,2.767,1.0,1.0,3.0
0,8,0.6875,0.3125,0,18.9668,2.0,4.0,6,0,18.498111111111108,2.0,6.0,15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.7916666666666666,0.2083333333333334,0,8.071,2.0,3.0,7,0,9.567,0.0,3.0,6,0.0,6.483,2.0,3.0,11.0,0.0,8.094666666666667,2.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.6666666666666666,0.3333333333333333,0,8.34757142857143,2.0,4.0,9,0,8.875,2.0,4.0,6,0.0,9.5,2.0,4.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,13,0.1875,0.8125,0,9.466666666666667,1.0,3.0,5,0,10.610999999999999,1.0,3.0,3,0.0,10.125,1.0,3.0,4.0,0.0,8.767000000000001,2.0,3.0,9.0,0.0,10.63725,2.0,3.0,7.0
0,8,0.9489795918367347,0.051020408163265314,0,6.696142857142857,2.0,2.0,18,0,7.03325,2.0,2.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9615384615384616,0.038461538461538464,0,5.9,2.0,2.0,3,0,6.0232,2.0,2.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.9333333333333332,0.06666666666666668,0,24.0835,2.0,5.0,7,0,19.375999999999998,2.0,5.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.4210526315789473,0.5789473684210527,0,1.4,1.0,1.0,4,0,1.5335,2.0,1.0,7,0.0,1.5415,3.0,1.0,4.0,0.0,1.4335,1.0,1.0,5.0,0.0,1.3335,0.0,1.0,4.0
0,8,0.9375,0.0625,0,27.23333333333333,2.0,4.0,6,0,23.6835,3.0,4.0,3,0.0,26.78866666666667,2.0,4.0,5.0,0.0,19.2,2.0,4.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9268292682926829,0.07317073170731707,0,5.229538461538461,2.0,2.0,2,0,6.716571428571428,2.0,2.0,8,0.0,7.155333333333334,2.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.09090909090909093,0.9090909090909092,0,12.230857142857142,0.5,5.0,5,0,9.35,1.8,3.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.972972972972973,0.027027027027027032,0,4.2,2.0,1.0,3,0,6.5,2.0,4.0,2,0.0,16.7066,2.0,34.0,2.0,0.0,4.6419999999999995,2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.7777777777777778,0.2222222222222222,0,28.517,3.0,14.0,2,0,34.149,3.0,9.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.3571428571428572,0.6071428571428571,0,1.983,1.2,1.0,4,0,2.039,2.0,1.0,5,0.0,1.8375,2.0,1.0,5.0,0.0,1.8085,2.0,1.0,10.0,0.0,1.0170000000000001,2.0,1.0,6.0
0,8,0.6470588235294118,0.3529411764705883,0,10.23725,2.0,4.0,5,0,11.707555555555551,2.0,4.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,20,0.6923076923076923,0.3076923076923077,0,9.475,2.0,3.0,5,0,7.761166666666668,2.0,3.0,5,0.0,7.644333333333333,3.0,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.96,0.04,0,5.986000000000001,2.0,2.0,6,0,5.9165,2.0,2.0,3,0.0,6.27075,2.0,2.0,6.0,0.0,7.5443333333333324,2.0,2.0,4.0,0.0,6.36675,2.0,2.0,9.0
0,20,0.85,0.15,0,2.995916666666667,2.0,2.0,8,0,3.2034,2.0,2.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.5454545454545454,0.4545454545454546,0,5.788666666666668,2.0,3.0,9,0,5.8835,2.0,3.0,8,0.0,6.9670000000000005,2.0,3.0,7.0,0.0,5.41,2.0,3.0,10.0,0.0,4.8665,1.2,2.0,7.0
0,19,0.967741935483871,0.03225806451612903,0,4.4,1.8,3.0,3,0,5.37525,1.2,3.0,3,0.0,5.0568,2.0,3.0,8.0,0.0,6.344666666666666,1.2,3.0,2.0,0.0,4.4834999999999985,1.8,3.0,3.0
0,8,0.9178082191780822,0.0684931506849315,0,15.425,2.0,7.0,7,0,14.69771428571429,2.0,7.0,8,0.0,14.8168,1.0,7.0,5.0,0.0,16.313142857142857,2.0,7.0,7.0,0.0,16.80177777777778,2.0,6.0,5.0
0,8,0.2857142857142857,0.7142857142857143,0,5.4609999999999985,2.0,2.0,8,0,20.233333333333327,1.0,7.0,6,0.0,4.811,2.0,2.0,5.0,0.0,3.417,2.0,2.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8888888888888888,0.1111111111111111,0,36.982142857142854,2.0,9.0,7,0,39.748111111111115,2.0,9.0,5,0.0,45.87233333333334,2.0,8.0,3.0,0.0,41.15,2.0,8.0,5.0,0.0,44.7,2.0,8.0,9.0
0,8,0.8157894736842105,0.1842105263157894,0,2.3915,3.0,1.0,3,0,2.072333333333333,2.0,1.0,3,0.0,72.81649999999998,2.0,25.0,3.0,0.0,1.6585,2.0,1.0,3.0,0.0,1.633,2.0,1.0,2.0
0,10,0.4285714285714285,0.5714285714285714,0,5.9085,1.0,2.0,10,0,6.125,2.0,2.0,6,0.0,5.867000000000001,1.0,2.0,3.0,0.0,7.250000000000001,2.0,2.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.8928571428571429,0.1071428571428571,0,16.4568,2.0,6.0,7,0,12.362375,2.0,4.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.043478260869565216,0.9565217391304348,0,11.467,0.0,3.0,6,0,7.43,0.0,3.0,6,0.0,7.050000000000002,2.0,3.0,4.0,0.0,8.4625,1.0,3.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.4444444444444444,0.5555555555555556,0,3.2113333333333336,0.0,1.0,11,0,3.6166666666666667,2.0,1.0,5,0.0,4.425000000000002,0.0,1.0,12.0,0.0,4.9702,2.0,1.0,5.0,0.0,3.7223333333333337,1.0,1.0,12.0
0,19,0.7843137254901961,0.2156862745098039,0,10.222000000000001,2.0,2.0,1,0,12.40217391304348,1.0,4.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.6111111111111112,0.3888888888888889,0,24.361,2.0,6.0,10,0,26.25544444444445,1.0,7.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.5,0.5,0,45.133,0.0,12.0,1,0,10.51161538461538,2.0,2.0,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,15,0.6153846153846154,0.3846153846153846,0,11.892000000000001,2.0,5.0,8,0,9.6445,1.0,5.0,13,0.0,10.917,2.0,5.0,8.0,0.0,9.642000000000001,2.0,5.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.6470588235294118,0.3529411764705883,0,42.92525,2.0,9.0,3,0,34.18333333333333,2.0,11.0,2,0.0,28.592714285714287,2.0,11.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.75,0.25,0,11.25,2.0,6.0,5,0,13.73616666666667,1.2,5.0,5,0.0,14.408,2.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.75,0.25,0,49.4085,1.0,20.0,5,0,5.254249999999999,0.0,3.0,5,0.0,5.567,1.0,3.0,3.0,0.0,5.2085,1.0,3.0,3.0,0.0,4.65,1.0,3.0,5.0
0,15,0.55,0.4,0,2.991750000000001,2.0,2.0,16,0,1.7830000000000001,2.0,2.0,6,0.0,3.3080000000000003,2.0,2.0,9.0,0.0,3.2556666666666665,2.0,2.0,8.0,0.0,3.1,0.0,2.0,7.0
0,6,0.8928571428571429,0.1071428571428571,0,4.075,2.0,2.0,7,0,3.856599999999999,1.0,2.0,3,0.0,5.0,1.0,2.0,5.0,0.0,2.7223333333333333,2.0,2.0,6.0,0.0,3.361166666666667,1.0,2.0,2.0
0,8,0.8461538461538461,0.1538461538461538,0,49.325,2.0,13.0,4,0,19.83342857142857,2.0,5.0,8,0.0,20.09158333333333,3.0,5.0,23.0,0.0,23.5835,2.0,4.0,6.0,0.0,21.80825,2.0,5.0,19.0
0,8,0.8648648648648649,0.1081081081081081,0,9.420000000000002,2.0,4.0,6,0,11.4375,2.0,3.0,5,0.0,9.689000000000002,2.0,3.0,3.0,0.0,10.10425,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9743589743589745,0.02564102564102564,0,26.82925,2.0,4.0,8,0,27.1695,2.0,3.0,5,0.0,22.67006666666667,2.0,4.0,10.0,0.0,25.9717,2.0,4.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9777777777777776,0.02222222222222222,0,7.525,2.0,3.0,4,0,6.07925,3.0,3.0,7,0.0,6.6400000000000015,2.0,3.0,7.0,0.0,7.3888333333333325,2.0,2.0,4.0,0.0,7.016666666666667,2.0,3.0,6.0
0,18,0.9459459459459459,0.054054054054054064,0,2.65,1.2,1.0,2,0,2.717,1.0,1.0,4,0.0,3.0669999999999997,1.0,1.0,5.0,0.0,3.8415,1.2,1.0,5.0,0.0,3.964,2.0,1.0,6.0
0,18,0.75,0.25,0,13.0266,2.0,3.0,5,0,16.3183,2.0,3.0,6,0.0,12.5335,2.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.975609756097561,0.024390243902439032,0,14.02946153846154,2.0,3.0,6,0,10.47416666666667,2.0,3.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,7,0.8813559322033898,0.1186440677966102,0,5.4133,2.0,3.0,6,0,7.332999999999999,2.0,2.0,11,0.0,3.25,2.0,3.0,7.0,0.0,5.04175,2.0,3.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,14,0.3928571428571429,0.6071428571428571,0,10.3698,2.0,3.0,7,0,22.03333333333333,2.0,6.0,7,0.0,10.37233333333333,2.0,3.0,5.0,0.0,8.3335,2.0,3.0,6.0,0.0,12.0585,2.0,3.0,6.0
0,8,0.9523809523809524,0.047619047619047616,0,33.52500000000001,2.0,9.0,6,0,27.12385714285714,2.0,8.0,8,0.0,26.6016,2.0,10.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9583333333333334,0.041666666666666664,0,10.133,2.0,2.0,3,0,4.783,1.2,3.0,5,0.0,7.4868,2.0,3.0,5.0,0.0,9.2168,2.0,3.0,7.0,0.0,8.171272727272726,2.0,3.0,8.0
0,18,0.875,0.125,0,12.09775,2.0,3.0,8,0,10.633,2.0,3.0,8,0.0,10.8668,2.0,3.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.96875,0.03125,0,25.883000000000003,2.0,11.0,13,0,35.75825,2.0,11.0,4,0.0,35.14166666666667,2.0,11.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.35897435897435903,0.6410256410256411,0,4.712625,1.0,2.0,11,0,4.25,2.0,2.0,8,0.0,3.6165,1.0,2.0,16.0,0.0,4.444333333333333,1.0,2.0,8.0,0.0,4.811,2.0,2.0,6.0
0,8,0.6538461538461539,0.3461538461538461,0,24.7541875,2.0,7.0,5,0,33.6166,2.0,9.0,5,0.0,32.703,2.0,8.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.2444444444444444,0.7555555555555555,0,11.26466666666666,2.0,3.0,7,0,10.107000000000001,2.0,3.0,6,0.0,11.183428571428571,1.0,3.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.8133333333333334,0.1733333333333333,0,5.8665,2.0,2.0,5,0,4.9284285714285705,2.0,2.0,5,0.0,6.144666666666668,2.0,2.0,9.0,0.0,5.5285,2.0,2.0,8.0,0.0,6.22925,2.0,2.0,4.0
0,15,0.5,0.5,0,16.975529411764697,1.0,5.0,11,0,16.80283333333334,2.0,4.0,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,12,0.6818181818181818,0.3181818181818182,0,3.0165,2.0,2.0,7,0,2.7466,2.0,2.0,3,0.0,2.722166666666667,2.0,2.0,6.0,0.0,3.6,2.0,2.0,7.0,0.0,2.522333333333334,0.0,2.0,4.0
0,10,0.5384615384615384,0.4615384615384616,0,10.183,2.0,3.0,7,0,8.417,0.0,3.0,8,0.0,9.499999999999998,2.0,3.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9428571428571428,0.057142857142857134,0,3.3666666666666667,2.0,2.0,6,0,3.5583333333333336,2.0,2.0,9,0.0,4.047166666666667,2.0,2.0,5.0,0.0,4.109222222222222,2.0,2.0,5.0,0.0,4.377666666666666,2.0,2.0,8.0
0,10,0.1944444444444444,0.8055555555555556,0,4.850090909090909,1.0,2.0,12,0,3.892,0.0,2.0,10,0.0,4.167,0.0,2.0,8.0,0.0,4.44,2.0,2.0,5.0,0.0,6.317,0.0,2.0,6.0
0,18,0.9473684210526316,0.05263157894736842,0,13.572000000000001,2.0,5.0,7,0,14.685375,2.0,5.0,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.1612903225806452,0.8387096774193549,0,6.518999999999999,1.0,3.0,7,0,7.4555,1.2,3.0,5,0.0,7.990555555555555,1.2,3.0,6.0,0.0,7.355333333333332,0.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.9130434782608696,0.08695652173913042,0,5.827999999999999,2.0,2.0,7,0,3.6915,2.0,2.0,4,0.0,3.983,2.0,2.0,6.0,0.0,5.117,2.0,2.0,6.0,0.0,4.9102,2.0,2.0,5.0
0,20,0.9696969696969696,0.0303030303030303,0,5.60425,2.0,3.0,3,0,5.1,1.2,3.0,2,0.0,5.73976923076923,2.0,3.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9875,0.0125,0,5.179714285714286,2.0,1.0,7,0,4.494499999999999,2.0,1.0,4,0.0,4.0776666666666666,2.0,1.0,7.0,0.0,4.133,1.2,1.0,3.0,0.0,4.038666666666667,2.0,1.0,7.0
0,18,0.9629629629629628,0.03703703703703703,0,18.45,2.0,8.0,7,0,20.63325,2.0,8.0,5,0.0,19.4695,2.0,8.0,7.0,0.0,18.086,2.0,8.0,4.0,0.0,17.02233333333333,2.0,8.0,4.0
0,9,0.6875,0.3125,0,16.3,2.0,3.0,5,0,16.083,2.0,5.0,8,0.0,15.0915,2.0,5.0,6.0,0.0,15.00922222222222,2.0,3.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.8214285714285714,0.1785714285714286,0,5.411333333333333,2.0,2.0,5,0,4.2085,2.0,2.0,9,0.0,5.216666666666667,2.0,2.0,5.0,0.0,4.2330000000000005,1.0,2.0,9.0,0.0,4.840428571428572,2.0,2.0,9.0
0,8,0.3125,0.6875,0,16.73085714285714,2.0,6.0,5,0,17.43325,2.0,6.0,5,0.0,17.6,0.0,5.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.8474576271186439,0.1525423728813559,0,5.75425,2.0,1.0,17,0,3.4125,2.0,1.0,4,0.0,4.10425,2.0,1.0,4.0,0.0,3.514625,2.0,1.0,11.0,0.0,2.823571428571429,2.0,1.0,4.0
0,18,0.9480519480519479,0.05194805194805195,0,7.2952142857142865,1.0,2.0,8,0,5.346666666666667,2.0,1.0,5,0.0,10.10825,2.0,-1.0,4.0,0.0,8.0375,1.2,2.0,6.0,0.0,20.4334,1.0,7.0,1.0
0,11,0.1538461538461538,0.8461538461538461,0,10.7133,2.0,4.0,9,0,9.975142857142858,2.0,4.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.0625,0.9375,0,9.71675,0.0,2.0,7,0,7.7165,0.0,2.0,6,0.0,13.3,0.0,3.0,4.0,0.0,11.589,0.0,3.0,10.0,0.0,9.317,2.0,2.0,1.0
0,7,0.8260869565217391,0.1739130434782609,0,21.2665,1.2,4.0,4,0,20.244333333333326,2.0,4.0,8,0.0,14.0415,2.0,3.0,5.0,0.0,13.6568,2.0,4.0,9.0,0.0,13.833,2.0,4.0,6.0
0,7,0.5161290322580645,0.4838709677419355,0,3.3,2.0,2.0,4,0,3.3721666666666663,2.0,2.0,8,0.0,3.8,2.0,2.0,5.0,0.0,3.492,0.0,2.0,5.0,0.0,3.32475,2.0,2.0,4.0
0,14,0.25,0.75,0,7.517,0.0,3.0,6,0,7.85,0.0,3.0,7,0.0,7.9670000000000005,1.0,3.0,4.0,0.0,5.1287142857142864,2.0,3.0,7.0,0.0,5.5390000000000015,2.0,3.0,8.0
0,12,0.1818181818181819,0.8181818181818182,0,2.721,0.5,1.0,9,0,3.70825,2.0,1.0,7,0.0,2.775,0.0,1.0,7.0,0.0,3.467,0.0,1.0,4.0,0.0,3.8665,2.0,1.0,4.0
0,18,0.9333333333333332,0.06666666666666668,0,12.8084,2.0,4.0,5,0,12.925,2.0,4.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.9692307692307692,0.030769230769230767,0,18.917,2.0,4.0,6,0,13.226814814814821,2.0,4.0,12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.4583333333333333,0.5416666666666666,0,7.5132,2.0,2.0,7,0,6.375,2.0,2.0,7,0.0,9.4165,0.0,2.0,7.0,0.0,7.8232,2.0,2.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,18,0.9673913043478259,0.03260869565217391,0,7.745749999999999,2.0,3.0,6,0,7.6167500000000015,2.0,3.0,4,0.0,7.018999999999999,2.0,3.0,6.0,0.0,8.027833333333332,2.0,3.0,3.0,0.0,7.4479999999999995,2.0,3.0,13.0
0,8,0.6363636363636364,0.3636363636363637,0,17.5805,2.0,3.0,7,0,16.2064,2.0,3.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.1111111111111111,0.8888888888888888,0,7.808333333333334,1.0,2.0,6,0,7.105333333333334,0.0,2.0,6,0.0,9.6868,2.0,2.0,3.0,0.0,8.112583333333335,1.2,2.0,10.0,0.0,6.664285714285714,1.0,-1.0,15.0
0,7,0.9230769230769232,0.07692307692307693,0,20.77427272727273,1.0,5.0,8,0,7.933,2.0,3.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,20,0.7692307692307693,0.2307692307692308,0,7.483,1.5,3.0,4,0,6.5335,1.0,3.0,7,0.0,6.9335,2.0,3.0,4.0,0.0,10.2734,2.0,3.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.05882352941176471,0.9411764705882352,0,2.217,0.0,1.0,7,0,22.32233333333333,0.0,6.0,4,0.0,1.8419999999999999,0.0,1.0,7.0,0.0,1.5613333333333332,0.0,1.0,5.0,0.0,1.9415,0.0,1.0,6.0
0,15,0.631578947368421,0.3684210526315789,0,27.583000000000002,2.0,6.0,7,0,26.80408333333333,1.0,7.0,10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.9375,0.0625,0,9.177666666666664,2.0,3.0,20,0,8.3034,2.0,3.0,6,0.0,8.883,2.0,3.0,4.0,0.0,8.367,2.0,3.0,5.0,0.0,7.382999999999999,1.2,3.0,9.0
0,15,0.4375,0.5625,0,12.133,1.0,3.0,3,0,11.807142857142859,2.0,3.0,6,0.0,13.533,1.2,3.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.09090909090909093,0.9090909090909092,0,6.2585,0.0,4.0,3,0,6.681444444444446,1.2,4.0,9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.3214285714285715,0.6785714285714286,0,5.725000000000001,2.0,3.0,6,0,5.5998,1.0,3.0,8,0.0,7.216666666666668,2.0,3.0,7.0,0.0,6.655666666666666,1.0,-1.0,4.0,0.0,6.85,2.0,3.0,6.0
0,8,0.5882352941176471,0.4117647058823529,0,3.1166666666666667,2.0,2.0,5,0,2.575,1.0,2.0,9,0.0,2.1335,2.0,1.0,5.0,0.0,2.8,1.0,2.0,7.0,0.0,2.69175,2.0,1.0,5.0
0,8,0.8,0.2,0,39.983000000000004,2.0,8.0,5,0,36.317,2.0,8.0,2,0.0,34.992,2.0,4.0,2.0,0.0,30.9835,2.0,7.0,4.0,0.0,30.96671428571429,2.0,8.0,4.0
0,11,0.2,0.8,0,4.3834,2.0,1.0,4,0,4.597166666666666,2.0,1.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,10,0.4594594594594595,0.5405405405405406,0,3.84175,0.0,2.0,11,0,5.1049000000000015,2.0,2.0,6,0.0,4.152666666666667,2.0,2.0,11.0,0.0,4.772333333333333,2.0,2.0,5.0,0.0,3.225,0.0,2.0,7.0
0,14,0.8947368421052632,0.1052631578947368,0,12.87184615384615,3.0,3.0,5,0,13.4,2.0,4.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,9,0.1290322580645161,0.8709677419354839,0,5.0757272727272715,2.0,3.0,11,0,5.5034,1.0,3.0,5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,17,0.6470588235294118,0.3529411764705883,0,23.8,2.0,9.0,4,0,23.171999999999997,2.0,7.0,17,0.0,22.7502,2.0,7.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.3214285714285715,0.6428571428571429,0,2.667,1.2,2.0,5,0,4.138999999999999,3.0,2.0,6,0.0,2.775,1.2,2.0,6.0,0.0,12.06666666666667,0.0,3.0,5.0,0.0,7.15,2.0,2.0,10.0
0,7,0.8928571428571429,0.1071428571428571,0,7.725,1.0,4.0,3,0,8.533,2.0,4.0,5,0.0,7.899999999999999,1.0,4.0,6.0,0.0,9.00825,3.0,4.0,4.0,0.0,9.1466,2.0,4.0,3.0
0,10,0.2857142857142857,0.7142857142857143,0,17.15425,0.5,4.0,8,0,15.825,2.0,4.0,6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,16,0.6923076923076923,0.3076923076923077,0,7.9835,2.0,3.0,5,0,7.787111111111113,2.0,3.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0,8,0.3571428571428572,0.6428571428571429,0,14.08181818181818,2.0,3.0,11,0,25.517,0.0,5.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
